cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
1651840,1019030029,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,493200,NORTHERN MANHATTAN EQ,13,1930,1,161 Lenox Avenue,Has Subsidies
1651850,1019030045,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,82986,ECDO HOUSES ASSOCIATE,4,1920,1,122 West 119 Street,Has Subsidies
1651865,1019030061,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,268240,MANHATTAN POWELL LP,9,1920,1,1979 Adam C Powell Blvd,Has Subsidies
1651878,1019037501,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,2430901,,25,1910,1,100 West 119 Street,Has Subsidies
1651882,1019040001,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,454410,GLORIA HOMES APTS. L.,9,1920,1,1983 Adam C Powell Blvd,Has Subsidies
1651882,1019040001,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,454410,GLORIA HOMES APTS. L.,9,1920,1,1983 Adam C Powell Blvd,Has Subsidies
1651884,1019040003,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,844650,QUASAR  REALTY PARTNE,10,1920,1,1987 Adam C Powell Blvd,Has Subsidies
1651884,1019040003,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,844650,QUASAR  REALTY PARTNE,10,1920,1,1987 Adam C Powell Blvd,Has Subsidies
1651884,1019040003,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,844650,QUASAR  REALTY PARTNE,10,1920,1,1987 Adam C Powell Blvd,Has Subsidies
1651885,1019040004,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,404682,QUASAR  REALTY PARTNE,8,1920,1,1989 Adam C Powell Blvd,Has Subsidies
1651885,1019040004,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,404682,QUASAR  REALTY PARTNE,8,1920,1,1989 Adam C Powell Blvd,Has Subsidies
1651885,1019040004,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,404682,QUASAR  REALTY PARTNE,8,1920,1,1989 Adam C Powell Blvd,Has Subsidies
1651936,1019040059,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,427950,NME HOUSING DEVELOPME,12,1910,1,166 West 120 Street,Has Subsidies
1651936,1019040059,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,427950,NME HOUSING DEVELOPME,12,1910,1,166 West 120 Street,Has Subsidies
1651937,1019040061,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,1080000,PAUL ROBESON HOUSESAS,39,1910,1,1995 Adam C Powell Blvd,Has Subsidies
1651937,1019040061,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,1080000,PAUL ROBESON HOUSESAS,39,1910,1,1995 Adam C Powell Blvd,Has Subsidies
1651957,1019050002,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,113240,QUASAR  REALTY PARTNE,6,1910,1,2003 Adam C Powell Blvd,Has Subsidies
1651957,1019050002,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,113240,QUASAR  REALTY PARTNE,6,1910,1,2003 Adam C Powell Blvd,Has Subsidies
1651957,1019050002,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,113240,QUASAR  REALTY PARTNE,6,1910,1,2003 Adam C Powell Blvd,Has Subsidies
1651981,1019050026,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,830250,QUASAR  REALTY PARTNE,19,1930,1,103 West 120 Street,Has Subsidies
1651981,1019050026,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,830250,QUASAR  REALTY PARTNE,19,1930,1,103 West 120 Street,Has Subsidies
1651981,1019050026,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,830250,QUASAR  REALTY PARTNE,19,1930,1,103 West 120 Street,Has Subsidies
1652008,1019050062,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,164405,WHGA UNITY APARTMENTS,5,1910,1,168 West 121 Street,Has Subsidies
1652008,1019050062,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,164405,WHGA UNITY APARTMENTS,5,1910,1,168 West 121 Street,Has Subsidies
1652008,1019050062,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,164405,WHGA UNITY APARTMENTS,5,1910,1,168 West 121 Street,Has Subsidies
1652044,1019060057,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,68090,NITE HOMES HOUSING DE,8,1910,1,158 West 122 Street,Has Subsidies
1652048,1019060064,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,655650,NME HOUSING DEVELOPME,12,1910,1,2031 Adam C Powell Blvd,Has Subsidies
1652048,1019060064,36061022000,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,655650,NME HOUSING DEVELOPME,12,1910,1,2031 Adam C Powell Blvd,Has Subsidies
1652055,1019070001,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,488250,ACP HOUSING ASSOCIATE,23,1910,1,2041 Adam C Powell Blvd,Has Subsidies
1652105,1019070063,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,1148850,2053 7TH AVENUE HOUSI,15,1910,1,2053 Adam C Powell Blvd,Has Subsidies
1652106,1019070104,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,158069,ACP HOUSING ASSOCIATE,5,1910,1,165 West 122 Street,Has Subsidies
1652134,1019080007,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,189900,NEW YORK EQUITY FUND,18,1910,1,151 West 123 Street,Has Subsidies
1652134,1019080007,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,189900,NEW YORK EQUITY FUND,18,1910,1,151 West 123 Street,Has Subsidies
1652136,1019080012,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,1035000,"145 WEST 123RD ST., L",12,2012,,145 West 123 Street,Has Subsidies
1652163,1019080055,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,1538100,HARLEM UNITED SUPPORT,,2008,1,150 West 124 Street,Has Subsidies
1652163,1019080055,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,1538100,HARLEM UNITED SUPPORT,,2008,1,150 West 124 Street,Has Subsidies
1652164,1019080056,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,386100,NITE HOMES HOUSING DE,20,1910,1,152 West 124 Street,Has Subsidies
1652176,1019087502,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,1638003,,21,2006,1,138 West 124 Street,Has Subsidies
1652178,1019087504,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,1980902,,26,2008,1,117 West 123 Street,Has Subsidies
1652179,1019087505,36061022200,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,975185,,8,2008,1,129 West 123 Street,Has Subsidies
1652224,1019110031,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,1,1,319950,HP BUILDING - 351 ST.,12,1920,1,325 Lenox Avenue,Has Subsidies
1652244,1019110061,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,2177097,HARLEM DOWLING HOUSIN,60,2015,1,2139 Adam C Powell Blvd,Has Subsidies
1652265,1019120008,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,265950,GENESIS Y15 OWNERS LL,24,1910,1,147 West 127 Street,Has Subsidies
1652265,1019120008,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,265950,GENESIS Y15 OWNERS LL,24,1910,1,147 West 127 Street,Has Subsidies
1652266,1019120010,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,297000,WEST 128TH STREET L.P,18,1910,1,141 West 127 Street,Has Subsidies
1652269,1019120026,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,302850,WEST 128TH STREET L.P,25,1910,1,103 West 127 Street,Has Subsidies
1652269,1019120026,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,302850,WEST 128TH STREET L.P,25,1910,1,103 West 127 Street,Has Subsidies
1652273,1019120033,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,596250,349-59 LENOX LLC  C/O,26,1910,6,349 Lenox Avenue,Has Subsidies
1652273,1019120033,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,596250,349-59 LENOX LLC  C/O,26,1910,6,349 Lenox Avenue,Has Subsidies
1652274,1019120037,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,810000,NBX ACQUISITION LLC,27,1910,3,102 West 128 Street,Has Subsidies
1652275,1019120043,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,5122800,,80,2010,1,128 West 128 Street,Has Subsidies
1652275,1019120043,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,5122800,,80,2010,1,128 West 128 Street,Has Subsidies
1652275,1019120043,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,5122800,,80,2010,1,128 West 128 Street,Has Subsidies
1652295,1019130009,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,403650,NEW WAVE HOUSING LLC,19,1910,2,141 West 128 Street,Has Subsidies
1652296,1019130011,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,198450,ST. NICHOLAS W. 126TH,11,1910,1,137 West 128 Street,Has Subsidies
1652296,1019130011,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,198450,ST. NICHOLAS W. 126TH,11,1910,1,137 West 128 Street,Has Subsidies
1652308,1019130028,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,330750,MONROE H&C LLC,12,1910,2,103 West 128 Street,Has Subsidies
1652310,1019130030,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,420750,MONROE UNITED LLC,27,1910,3,363 Lenox Avenue,Has Subsidies
1652310,1019130030,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,420750,MONROE UNITED LLC,27,1910,3,363 Lenox Avenue,Has Subsidies
1652313,1019130035,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,248372,WEST 128TH STREET L.P,6,1910,1,102 West 129 Street,Has Subsidies
1652315,1019130038,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,919800,ROYAL HARLEM LLC,13,2005,1,110 West 129 Street,Has Subsidies
1652316,1019130039,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,287402,MONROE UNITED LLC,10,1910,1,112 West 129 Street,Has Subsidies
1652323,1019130048,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,235350,WHGA GARVEY HOUSING D,11,1910,1,134 West 129 Street,Has Subsidies
1652323,1019130048,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,235350,WHGA GARVEY HOUSING D,11,1910,1,134 West 129 Street,Has Subsidies
1652325,1019130050,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,262800,WHGA GARVEY HOUSING D,11,1910,1,138 West 129 Street,Has Subsidies
1652325,1019130050,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,262800,WHGA GARVEY HOUSING D,11,1910,1,138 West 129 Street,Has Subsidies
1652326,1019130051,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,184967,WHGA GARVEY HOUSING D,10,1910,1,140 West 129 Street,Has Subsidies
1652326,1019130051,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,184967,WHGA GARVEY HOUSING D,10,1910,1,140 West 129 Street,Has Subsidies
1652330,1019130056,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,543150,WHGA GARVEY HOUSING D,24,1910,1,152 West 129 Street,Has Subsidies
1652330,1019130056,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,1,543150,WHGA GARVEY HOUSING D,24,1910,1,152 West 129 Street,Has Subsidies
1652331,1019130058,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,594689,WHGA GARVEY HOUSING D,10,1923,1,158 West 129 Street,Has Subsidies
1652331,1019130058,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,594689,WHGA GARVEY HOUSING D,10,1923,1,158 West 129 Street,Has Subsidies
1652354,1019140023,36061022400,Central Harlem,City Council District 9,MN 10 - Central Harlem,Manhattan,New York City,0,0,247050,WHGA GARVEY HOUSING D,11,1910,1,119 West 129 Street,Has Subsidies
