"","ALXN","AMGN","ANIK","ARWR","BIIB","CASC","CBM","CELG","GILD","IMGN","INCY","NKTR","PGNX","REGN","RGEN","SPPI","SRPT","TECH","VRTX"
"2001-07-13",5.3,47.986076,1.07,42.25,54.77,248.759995,22.154722,3.3375,3.298409,15.65,20.440001,20.309999,18.950001,27.6,2.85,96.692169,50.759998,27.018353,41.73
"2001-07-16",5.0025,46.580296,1.5,42.25,49.990002,245.160004,22.283186,3.26625,2.883123,14.05,20.24,19.91,18.700001,25.950001,2.82,96.198845,53.700001,27.513861,39.619999
"2001-07-17",5.195,47.485851,1.4,42.25,52.150002,241.199997,22.726194,3.27375,3.041549,14.4,20.049999,18.27,18.35,27,2.82,93.485542,53.040001,25.636137,39.509998
"2001-07-18",5.0625,51.789421,1.3,42.25,52.77,242.639999,22.659748,3.4275,3.168523,13.7,19.309999,19.110001,18.25,27.969999,2.75,88.798935,52.200001,25.618744,39.759998
"2001-07-19",5.0275,51.306465,1.29,42.25,51.599998,242.279999,23.479309,3.455,3.088727,13.3,18.41,17.950001,18.25,28.879999,2.6,85.098976,52.5,25.636137,43.099998
"2001-07-20",5.0125,52.358639,1.23,42.25,52.98,245.520004,23.346407,3.5075,3.146972,13.11,20,17.059999,18.459999,29.43,2.6,90.525581,52.080002,26.192492,44.02
"2001-07-23",5.05,50.53027,1.31,42.25,55.040001,237.960007,23.709667,3.58625,3.081155,12.56,19.4,16.809999,17.75,28.6,2.51,93.238884,51,25.166706,43.939999
"2001-07-24",4.7,49.823059,1.24,42.25,53.959999,234,23.678659,3.33125,2.91108,12.45,18.09,15.4,17.09,27.030001,2.48,92.498886,51,24.958071,41.470001
"2001-07-25",5.1025,51.039097,1.2,42.25,52.93,234,20.369406,3.13125,2.960588,13.5,17.77,15.06,17.360001,27.6,2.35,91.265572,51.720001,24.514719,41.549999
"2001-07-26",4.9975,49.779945,1.2,42.25,55.119999,232.199997,20.75482,3.4,3.188326,13.85,19.33,15.72,19.32,27.5,2.39,93.732208,53.880001,27.009655,41.759998
"2001-07-27",5.015,52.453499,1.23,39,56.900002,229.320007,20.692801,3.47625,3.14872,14.94,19.58,15.8,19.120001,26.75,2.57,93.732208,53.700001,26.914026,42.810001
"2001-07-30",4.8125,52.151653,1.17,39,55.790001,237.960007,20.533316,3.36,2.976897,14.8,19.440001,16,17.6,26.73,2.56,88.305603,53.52,26.392441,41.349998
"2001-07-31",4.6275,54.083515,1.16,39,53.98,234,21.109226,3.2725,2.987381,15.36,18.83,15.51,17.43,26.870001,2.57,82.879005,61.200001,25.462273,39.950001
"2001-08-01",4.9625,53.548801,1.2,39,51.049999,236.160004,20.932026,3.4225,2.964665,14.95,18.719999,14.91,18.889999,29.27,2.62,81.152359,62.400002,26.201185,40.369999
"2001-08-02",4.8675,53.678173,1.15,39,49.689999,235.080002,20.976324,3.445,2.900596,14.75,18.059999,15.01,18.91,27.57,2.45,91.018906,62.700001,26.331585,39.700001
"2001-08-03",4.7325,53.393559,1.28,39,50.41,236.880005,21.073784,3.41875,3.063099,14.19,18.299999,15.5,18.940001,27.15,2.53,91.265572,62.400002,27.566017,39.93
"2001-08-06",4.7575,53.781647,1.15,26,49.34,227.520004,20.741529,3.4625,3.004854,14.48,17.76,15.25,17.6,26.950001,2.44,96.198845,59.099998,26.427212,39.040001
"2001-08-07",4.5125,54.031769,1.12,26,47.959999,230.039993,20.81241,3.33125,2.961753,14.5,18.41,15.3,17.280001,28.200001,2.39,93.485542,59.880001,25.992554,36.389999
"2001-08-08",4.4575,52.513866,1.13,26,47.139999,222.839996,20.302624,3.2125,2.815558,14.5,17.02,15,17.200001,25.82,2.23,95.952179,57.119999,25.105852,35.639999
"2001-08-09",4.3625,52.608742,1.14,26,48.290001,217.440002,20.50211,3.24125,2.798667,13.66,17,14.2,17.15,27.34,2.14,99.898804,57.599998,26.03602,34.889999
"2001-08-10",4.185,52.694977,1.25,26,48.619999,220.320007,20.435612,3.21875,2.79459,13.72,17.07,15.01,15.79,26.76,2.1,94.718864,57.299999,25.809994,35.639999
"2001-08-13",4.0725,54.290497,1.12,26,50.77,223.199997,20.834574,3.1125,2.952434,14.5,17.17,15.26,15.83,28.280001,2.05,96.198845,57.18,25.983864,37.689999
"2001-08-14",4.1425,53.402187,1.1,26,52.240002,217.800003,20.768084,3.13375,2.969325,14.43,17.48,15.5,16.719999,28.73,2.12,95.705521,57.299999,27.053125,38.34
"2001-08-15",4.0275,51.823925,1.11,26,50.82,216,20.887768,3.0275,3.029317,13.3,17.379999,15.77,17.559999,27.450001,2.22,98.418816,56.52,27.626873,38.110001
"2001-08-16",4.025,52.608742,1.1,26,51.529999,214.199997,20.967562,2.95,3.02524,14.66,16.549999,15.64,16.91,28.6,2.24,97.185501,54.599998,27.887669,37.349998
"2001-08-17",4.175,51.703182,1.08,19.5,50.310001,205.919998,20.927664,2.9675,2.883123,13.71,16.799999,15.89,16.01,27.940001,2.09,98.172157,51.299999,28.400564,36
"2001-08-20",4.1275,51.685936,1.07,19.5,49.93,199.080002,20.87447,2.7275,2.973984,13.7,15.84,14.76,17.200001,27.85,2.13,96.198845,49.439999,28.252779,36
"2001-08-21",4.1975,50.375023,1.07,19.5,50.110001,183.600006,20.391289,2.6925,3.014174,13.12,16.629999,14.51,17.049999,27.75,2.19,93.978874,49.32,28.522263,34.84
"2001-08-22",4.3375,52.505264,1.05,19.5,52.889999,199.440002,20.776951,3.11125,3.20114,14,16.65,14.7,17.41,28.49,2.17,95.458855,48.240002,30.469532,36.07
"2001-08-23",4.4675,54.264618,1.08,19.5,57.369999,196.559998,20.391289,3.30375,3.42713,14.57,17.4,15,18.6,30.129999,2.21,92.992218,49.799999,30.85203,38.310001
"2001-08-24",4.85,55.998127,1.05,19.5,60.919998,205.919998,20.834574,3.49,3.524398,14.43,18.360001,16,19.32,30.5,2.28,92.992218,49.32,30.547771,39.099998
"2001-08-27",4.7375,55.610031,1.01,19.5,60.34,216,20.657261,3.4375,3.597205,14.76,19.030001,16.190001,19.59,31.190001,2.48,95.212189,49.799999,29.165558,38.919998
"2001-08-28",4.625,54.333614,1.03,19.5,59.91,209.520004,19.939133,3.51125,3.555851,14.4,17.950001,15.21,18.91,30.6,2.45,93.485542,48.66,28.896074,38.060001
"2001-08-29",4.75,53.988632,1.05,19.5,60.040001,208.800003,19.859341,3.55875,3.584974,14.18,18.24,15.32,18.65,30.99,2.3,93.732208,47.400002,28.60051,38.799999
"2001-08-30",4.75,55.687653,1.05,19.5,60.419998,203.039993,19.837177,3.45375,3.596622,14.05,17.5,14.78,17.9,30.15,2.3,91.265572,44.52,28.670046,37.450001
"2001-08-31",4.7125,55.454788,1.05,19.5,59.27,207.720001,19.846041,3.47625,3.536048,13.58,17.68,14.53,17.940001,30.120001,2.25,91.758896,47.16,27.54863,36.889999
"2001-09-04",4.6575,55.316792,0.97,19.5,59.27,201.960007,19.637695,3.52875,3.534883,13.72,17.09,15.53,17.5,29.9,2.3,93.978874,44.16,27.505169,37.139999
"2001-09-05",4.7625,56.230976,1,19.5,58.560001,196.199997,19.234301,3.44,3.477803,14.09,17.129999,15.13,16.83,30.790001,2.57,92.498886,43.259998,26.914026,36.18
"2001-09-06",4.69,56.627708,0.98,19.5,56.700001,194.039993,18.423086,3.425,3.511585,13.65,16.07,14.41,16.639999,29.4,2.59,94.718864,42.720001,26.03602,34.189999
"2001-09-07",4.48,55.109818,1,19.5,57.610001,185.759995,18.15711,3.42625,3.427712,13.53,16.030001,13.99,16.27,28.24,2.53,93.732208,42.540001,26.079481,32.490002
"2001-09-10",4.48,55.30817,1,19.5,56.150002,178.199997,17.665056,3.46875,3.37238,13.21,15.55,13.25,15.8,27.17,2.25,95.705521,44.099998,25.662222,30.870001
"2001-09-17",4.44,52.479374,1.01,19.5,53.939999,149.399994,16.747456,3.15125,3.085232,10.1,13.55,12.4,15.36,23,2.27,91.758896,38.400002,24.227844,28.6
"2001-09-18",4.265,51.21159,1.01,19.5,50.310001,145.800003,16.583437,3.0125,2.856912,9.5,12.2,11.8,14.68,22.83,2.16,90.032249,35.16,23.888813,25.65
"2001-09-19",3.9875,49.978302,1.01,19.5,49.810001,142.199997,16.410551,2.8275,2.926806,8.12,10.76,11.29,12.84,21.75,2.04,90.032249,36,23.940968,26.549999
"2001-09-20",4.0575,50.883869,0.99,16.25,50.09,139.679993,15.470778,2.86875,2.973984,8.06,11.19,11.31,12.9,20.75,2,86.085632,39,23.749718,26
"2001-09-21",3.79,48.313789,0.95,16.25,46.580002,136.800003,15.625933,2.665,2.775952,7.98,11.97,11.01,12.05,20.6,2.03,78.932388,42,22.593534,23.469999
"2001-09-24",3.965,47.658356,0.9,16.25,45.34,154.800003,16.153446,2.68125,2.822547,9.55,12.15,12.1,12.1,21.870001,2.05,78.932388,48.599998,22.515297,17.74
"2001-09-25",3.8125,48.727772,1.04,16.25,46.060001,166.320007,17.031158,2.96875,3.050868,8.94,12.3,12.01,12.29,21.209999,2.05,76.219086,48,23.784494,17.24
"2001-09-26",3.7375,49.409096,0.91,16.25,46.360001,166.320007,14.9477,2.95125,3.159785,8.85,11.8,12.66,11.82,21.290001,1.95,77.699066,42.84,23.697559,16.48
"2001-09-27",3.9,51.271961,0.95,16.25,51.27,162.360001,14.894506,3.32875,3.309475,9.45,12.51,12.95,12.11,22.52,1.98,74.492439,44.040001,25.010233,17.200001
"2001-09-28",4.255,50.685501,0.9,16.25,49.57,165.960007,14.863475,3.30375,3.271615,9.05,13.66,13.3,13.9,22.24,1.94,75.23243,44.400002,25.583973,18.040001
"2001-10-01",4.08,50.461269,0.9,16.25,51.599998,165.600006,14.836876,3.08,3.297826,9.03,13.7,13.13,14.2,22.719999,1.9,69.065834,45,25.271023,17.049999
"2001-10-02",4.0025,51.073605,0.91,16.25,51.619999,162,15.027493,3.12375,3.297826,10.25,14.23,14,14.2,24,2,64.132561,45.240002,24.262617,18.030001
"2001-10-03",4.1675,51.608315,0.9,13,53.740002,165.600006,15.226973,3.4,3.297826,11.1,14.1,14.95,14.02,26.15,2,74.492439,43.799999,25.575281,18.9
"2001-10-04",4.075,49.547085,1,13,51.470001,166.679993,15.537274,3.20875,3.406744,10.2,13.5,15.46,13.92,25.43,2,78.685722,43.439999,25.184093,18.93
"2001-10-05",3.9175,50.659634,0.88,13,50.619999,185.399994,15.515112,2.9975,3.318212,10.83,13.57,15.25,14.76,24.84,2.07,98.172157,44.34,25.905626,19.110001
"2001-10-08",4.035,49.779945,0.9,13,48.82,191.520004,15.515112,3.065,3.319959,10.57,13.02,14.91,15.04,24.02,2.14,93.732208,44.700001,25.488356,18.16
"2001-10-09",3.8775,49.52121,0.87,13,50.330002,170.279999,15.958398,3.09625,3.428294,10.34,12.68,14.95,15.39,24.370001,2.62,87.318954,45.599998,24.897217,17.969999
"2001-10-10",4.1825,50.866627,0.9,13,50.07,180,16.2687,3.25875,3.657779,10.98,13.99,15.79,15.66,27.1,2.48,92.005562,43.799999,25.158016,19.9
"2001-10-11",4.2425,53.169319,0.98,13,52.970001,187.199997,16.48148,3.425,3.672923,12.03,14.72,17.75,16.15,27.01,2.31,87.812279,44.639999,25.818691,20.639999
"2001-10-12",4.37,53.13483,0.88,13,52.93,186.119995,16.069221,3.49125,3.61992,11.6,14.64,17.9,15.7,23.24,2.55,86.332298,43.5,25.853462,20.73
"2001-10-15",4.5125,53.652294,0.88,13,53.490002,176.399994,16.11355,3.8475,3.739322,13.5,15.24,18.379999,15.72,23.1,2.29,86.825623,43.799999,25.253635,21.540001
"2001-10-16",4.6725,53.083084,0.9,13,53.939999,171.360001,16.290869,4.03875,3.665351,13.55,15.89,17.950001,16.26,23,2.28,86.085632,44.279999,24.705971,23.879999
"2001-10-17",4.33,50.892494,0.9,13,51.91,171.720001,16.157879,3.7175,3.487704,12.57,14.1,16.85,16.07,22.610001,2.29,82.879005,42.720001,24.375629,22.200001
"2001-10-18",4.27,50.970097,0.9,13,53.389999,172.080002,15.958398,3.7725,3.657779,13.6,14.49,16.75,16.15,22.57,2.2,83.865662,42.84,25.297102,22.450001
"2001-10-19",4.525,51.677299,0.9,13,55,171,15.559436,3.79875,3.788248,13.29,14.99,17.219999,16.17,22.34,2.2,88.305603,44.099998,24.975449,22.85
"2001-10-22",4.605,51.608315,0.9,13,57.23,170.639999,16.038191,3.76625,3.939685,14.66,15.7,17.26,16.91,22.559999,2.18,81.645683,43.259998,25.601362,24.27
"2001-10-23",4.4575,50.926983,0.91,13,57.119999,154.800003,15.958398,3.66625,3.849988,14.16,15.65,17.049999,16.309999,21.65,2.15,77.699066,43.02,25.679598,24.629999
"2001-10-24",4.4425,49.227993,0.88,13,57.049999,149.039993,15.958398,3.645,3.998512,15,15.84,18.9,15.7,21.41,2.32,79.919037,44.400002,25.905626,24.780001
"2001-10-25",4.6225,50.237038,0.9,13,59.860001,151.199997,16.379524,4.015,4.007249,15.72,16.24,18.9,16,21.35,2.3,83.125671,43.200001,26.383743,25.059999
"2001-10-26",4.5275,51.271961,0.95,13,60.549999,144,16.579004,4.18,3.942014,15.15,16.25,19.25,16.99,22.459999,2.48,88.058945,44.099998,27.939821,25.75
"2001-10-29",4.215,49.271114,0.9,13,56.889999,140.759995,16.711988,4.1425,3.817953,14.99,15.28,17.959999,16.200001,21.889999,2.31,86.332298,43.5,26.209887,25.32
"2001-10-30",4.135,49.0555,0.95,13,59.209999,139.679993,15.962829,4.00625,3.763785,14.35,14.45,18.049999,16.34,21.1,2.43,94.225533,43.439999,25.427494,24.049999
"2001-10-31",4.3025,49.003742,0.94,13,59.98,136.800003,16.401688,4.115,3.663604,14.49,14.9,17.5,16.040001,22.1,2.55,99.652138,46.200001,26.201185,24.5
"2001-11-01",4.4125,50.021439,0.98,13,61.200001,141.479996,16.844975,4.3275,3.682825,14.05,14.71,16.639999,17.48,22.09,2.43,92.498886,52.5,25.809994,24.799999
"2001-11-02",4.315,49.710949,1,13,61.200001,143.279999,17.248369,4.3225,3.645548,14.11,14.25,16.85,16.85,22.719999,2.48,98.665482,51.66,26.60977,24.17
"2001-11-05",4.4275,50.487141,1,13,63.919998,144,17.208471,4.5675,3.810381,14.67,15.32,16.85,16.629999,23.450001,2.55,105.572067,52.439999,26.731474,26.040001
"2001-11-06",4.56,51.108101,1,13,65.510002,142.199997,17.274967,4.545,3.812129,14.28,15.2,16,16,23.049999,2.56,95.952179,55.799999,26.774939,27.26
"2001-11-07",4.3975,51.694553,1.01,13,64.830002,153,17.217295,4.5375,3.888429,14.35,14.58,15.5,16.01,23.219999,2.9,100.638794,56.459999,26.827099,26.32
"2001-11-08",4.4725,49.659199,1,13,63.110001,161.639999,16.973299,4.49875,3.856977,14.34,14.1,15.25,15.99,23.27,3,99.158806,56.52,26.914026,26.469999
"2001-11-09",4.7125,49.064114,1.11,13,62.709999,165.240005,17.146317,4.3725,3.739904,13.98,13.88,15.4,15.88,22.5,2.92,109.76535,58.560001,25.566599,26.059999
"2001-11-12",5.075,48.529404,1.04,13,64.25,169.559998,17.301584,4.43,3.709617,13.99,13.45,15.44,15.75,23.200001,2.7,104.338745,56.759998,25.86216,25.43
"2001-11-13",5.425,50.012806,1.03,13,67.599998,171,17.922665,4.76625,3.942014,14.15,14.17,15.76,14.71,24.65,2.81,102.36544,55.5,26.079481,27.15
"2001-11-14",5.2375,49.443604,0.97,13,67.18,158.399994,17.922665,4.62375,3.925706,14.05,14.35,15.14,14.4,24.959999,2.75,102.36544,54.900002,25.86216,27.15
"2001-11-15",5.2,49.193478,0.93,13,67.330002,159.839996,17.700851,4.62375,3.922793,14,14.48,14.58,14.65,24.950001,2.66,99.652138,53.34,26.47937,26.780001
"2001-11-16",5.14,48.74501,0.9,13,67.610001,160.919998,17.634308,4.48875,3.975796,13.95,14.82,14.65,14.49,25.58,2.7,103.598755,49.5,25.749149,26.200001
"2001-11-19",5.3425,50.323277,0.9,13,70.540001,161.279999,17.745214,4.7375,4.07889,16,15.71,15.13,14.03,27.889999,2.72,101.378784,51,27.2096,27.549999
"2001-11-20",5.175,49.943802,0.86,13,67.470001,154.440002,17.767393,4.715,3.958323,15.28,15.7,14.32,14.07,27.360001,2.73,101.132118,48.599998,27.087891,26.08
"2001-11-21",5.195,53.453934,0.86,13,66.970001,154.440002,17.536707,4.60625,4.011326,15.65,15.78,14.35,15,27,2.61,99.898804,51.299999,27.270443,26.379999
"2001-11-23",5.35,55.558281,0.85,13,67,156.960007,17.833946,4.7875,4.030547,16.440001,16.15,14.62,14.89,27.5,2.67,99.898804,51.360001,28.122377,27
"2001-11-26",5.8175,58.119713,0.85,13,70.309998,152.279999,17.767393,4.67125,4.152279,16.74,16.190001,15.43,15.05,28,2.65,99.898804,50.580002,28.052828,26.959999
"2001-11-27",5.625,56.79155,0.85,13,69.669998,151.199997,17.762957,4.70875,4.193632,16.469999,18.99,14.83,15.01,28.5,2.55,99.405472,54,27.809427,27.030001
"2001-11-28",5.36,55.644524,0.85,13,67.230003,151.199997,18.011387,4.395,4.033459,15.53,18.35,14.85,15.27,27.6,2.54,102.612099,56.220001,27.03573,25.57
"2001-11-29",5.4,56.739822,0.91,13,69.209999,144.360001,18.543749,4.44375,4.155191,16.52,19.110001,15.7,15,27.18,2.57,102.36544,56.700001,27.600792,25.139999
"2001-11-30",5.3325,57.291782,0.95,13,70.300003,147.240005,17.248348,4.36125,4.205863,16.469999,19.02,16.280001,15.24,27.67,2.41,106.558723,57.240002,27.592089,25.299999
"2001-12-03",5.3475,56.472473,0.87,13,69.260002,144.720001,17.212858,4.2325,4.060834,16.200001,18.780001,16.059999,15,26.950001,2.45,105.818726,56.82,26.792326,24.67
"2001-12-04",5.435,57.490158,0.85,13,69.43,140.399994,16.636139,4.13,4.024139,16.690001,19.77,18.18,16.15,26.639999,2.45,104.832077,56.700001,26.731474,25.360001
"2001-12-05",5.775,58.421566,0.86,13,70.760002,145.080002,16.791409,4.2975,3.944345,16.92,20.620001,18.49,16.200001,27.1,2.45,102.36544,56.700001,27.600792,26.950001
"2001-12-06",5.89,59.068409,0.99,13,71.150002,153.720001,16.405447,4.5,3.992106,18.01,20.549999,17.99,18.32,28.48,2.55,101.132118,61.619999,29.46113,27.530001
"2001-12-07",5.745,57.610893,0.85,13,68.75,154.440002,17.119696,3.9575,3.989775,17.290001,20.01,18.07,18.540001,29.309999,2.5,97.185501,58.200001,28.974316,27.290001
"2001-12-10",5.48,55.946373,0.88,13,64.809998,150.839996,16.782536,3.975,3.799315,16.700001,19,17.76,18.25,28.299999,2.52,98.665482,53.16,27.531242,24.620001
"2001-12-11",5.485,55.454788,0.94,13,67.75,148.679993,16.857952,3.9175,3.750389,16.370001,19.139999,18.379999,18.48,26.799999,2.56,96.938835,52.200001,27.03573,24.26
"2001-12-12",5.44,55.532413,0.9,13,67.290001,147.600006,16.902313,3.77625,3.767863,15.09,19.209999,18.280001,19.309999,26,2.6,93.732208,54.900002,27.505169,24.299999
"2001-12-13",5.48,51.910164,0.88,13,67.410004,142.199997,16.964424,3.875,3.870955,15.8,19.33,18.959999,18.51,26.690001,2.8,92.005562,54.299999,28.33102,24.75
"2001-12-14",5.4775,48.322422,0.86,9.75,67.699997,144.720001,17.372561,3.845,3.856977,16.209999,19.040001,19.200001,19.24,26.610001,2.7,93.485542,56.880001,28.261467,24.139999
"2001-12-17",5.5125,51.306465,0.87,9.75,70.989998,143.279999,17.39031,3.8775,4.007249,16.790001,19.67,19.469999,19.049999,27.75,2.6,89.045601,59.700001,29.521976,24.48
"2001-12-18",5.8825,50.357765,0.86,9.75,71.160004,142.199997,17.461287,3.825,3.989192,16.870001,19.99,17.09,18.6,28.299999,2.5,92.252228,58.860001,30.008791,23.889999
"2001-12-19",5.6725,50.306026,0.88,9.75,69.940002,145.440002,17.745214,3.915,3.911728,16.75,19.610001,17.08,18.4,28.860001,2.58,87.565613,56.639999,29.426355,22.51
"2001-12-20",5.6625,49.848938,0.87,9.75,67.599998,142.199997,17.825066,3.8375,3.774269,15.91,18.959999,17.4,17.93,28.950001,2.49,83.865662,54.240002,28.704824,22.35
"2001-12-21",5.91,49.995564,0.88,9.75,68.279999,138.960007,17.98921,3.865,3.807468,16.950001,21.219999,18,18.299999,29.799999,2.41,81.399025,58.380001,30.452147,22.91
"2001-12-24",5.6775,49.176235,0.9,9.75,69.57,138.600006,18.250952,3.925,3.882022,16.75,20.67,18.25,17.309999,29.1,2.49,82.879005,59.400002,30.426069,23.09
"2001-12-26",5.7625,50.271534,0.87,9.75,70.43,144.360001,18.472769,4.015,3.891924,17.18,20.200001,18.66,17.190001,28.91,2.49,80.165703,63.900002,31.617041,23.969999
"2001-12-27",5.875,50.366398,0.89,9.75,70.25,150.839996,18.6236,4.12125,3.792908,17.17,19.83,18.75,17.049999,28.82,2.53,83.37233,66.839996,30.973738,24.690001
"2001-12-28",6.0975,50.935612,0.93,9.75,72.230003,153.720001,19.005125,4.1175,3.887846,17.65,20.24,19.030001,18,28.99,2.45,88.798935,67.139999,31.04328,25.540001
"2001-12-31",6.11,48.676018,1,9.75,68.93,151.199997,19.342279,3.99,3.827854,16.58,19.440001,18.549999,18.469999,28.16,2.43,90.278915,65.459999,32.034302,24.59
"2002-01-02",5.775,48.641525,1.1,9.75,68.150002,153,19.408831,3.925,3.577984,16.290001,19.4,18.219999,17.41,27.92,2.69,93.732208,66.239998,31.286694,24.540001
"2002-01-03",5.795,46.864902,1.12,9.75,63.939999,157.320007,19.377771,3.72625,3.414898,16.110001,19.469999,17.969999,17.67,27.25,2.64,93.732208,67.32,31.730036,24.17
"2002-01-04",5.7975,47.968815,1.24,9.75,64.769997,154.440002,19.581842,3.83,3.576237,15.51,19.690001,18.200001,17.700001,27.370001,2.65,91.265572,65.940002,31.617041,23.950001
"2002-01-07",5.625,48.02919,1.35,9.75,62.310001,161.279999,19.306793,3.7625,3.583226,15.62,18.65,17.49,17,26.77,2.56,85.838966,64.32,30.582542,23.790001
"2002-01-08",5.88,48.762272,1.28,9.75,64.260002,163.440002,19.320108,3.7475,3.718354,15.19,18.27,17.940001,17.35,27.360001,2.55,89.292259,67.199997,31.138903,23.280001
"2002-01-09",5.6,48.098194,1.19,9.75,63.209999,160.919998,19.120464,3.64375,3.833096,14.33,17.700001,17.52,17.379999,26.92,2.54,94.965523,68.400002,31.417084,23.26
"2002-01-10",5.74,48.719139,1.33,9.75,64.919998,153,19.093851,3.63,3.947838,14.91,17.709999,17.870001,17.5,28.290001,2.6,93.732208,69.900002,32.190784,23.57
"2002-01-11",5.795,49.245232,1.33,9.75,65.889999,147.240005,19.262428,3.595,4.025887,14.91,17.700001,17.75,17.360001,29.309999,2.51,93.978874,70.980003,32.208176,23.76
"2002-01-14",5.4325,47.865334,1.23,9.75,64.050003,144.360001,18.366297,3.50125,4.001425,14.2,16.700001,17.709999,17.01,28.629999,2.55,91.265572,72.419998,31.04328,22.4
"2002-01-15",5.375,48.520782,1.28,9.75,63.599998,147.600006,18.299753,3.625,4.015985,13.9,16.68,17.83,16.85,28.889999,2.4,88.305603,72,30.486921,22.41
"2002-01-16",5.2775,48.02919,1.3,9.75,62.41,140.759995,18.100119,3.47625,4.025305,13.14,16.059999,17.85,17.200001,28.66,2.53,86.332298,73.260002,29.174259,21.440001
"2002-01-17",5.24,48.124065,1.26,9.75,62.07,144.720001,18.100119,3.39625,4.089957,13.8,16.01,17.049999,17.889999,28.450001,2.44,87.318954,74.699997,29.356808,21.700001
"2002-01-18",5.2375,46.856274,1.28,16.25,60.630001,144,17.971464,3.22875,3.829019,12.75,14.94,15.82,17.01,27.43,2.4,86.578957,77.82,28.48749,20.93
"2002-01-22",5.25,48.348301,1.23,9.75,61.740002,144,17.634308,3.305,3.908815,13.52,14.8,16.25,16.950001,27.6,2.38,86.578957,71.400002,29.035162,20.879999
"2002-01-23",5.3475,50.418152,1.25,9.75,65.059998,142.919998,17.794016,3.4625,3.998512,13.84,15.8,15.85,17.049999,28.709999,2.36,86.332298,72.959999,30.252205,21.35
"2002-01-24",5.415,49.340107,1.22,9.75,64.230003,141.119995,18.23321,3.4125,3.92687,13.27,15.58,14.83,17.1,27.799999,2.32,86.332298,68.099998,30.269596,20.98
"2002-01-25",5.4575,49.210732,1.2,9.75,63.490002,137.520004,19.027306,3.395,3.940849,13.02,15.18,14.45,17,28.049999,2.3,86.825623,63.599998,30.052265,21.42
"2002-01-28",5.285,48.555279,1.15,9.75,61.560001,136.800003,19.013996,3.2825,3.947256,12.85,14.97,13.65,17.16,27.41,2.61,87.565613,66,29.678457,20.709999
"2002-01-29",5.2925,47.002903,1.12,9.75,59.509998,139.320007,18.69902,3.22875,3.829602,12.2,14.5,13.74,17.08,26.690001,2.5,84.852318,61.799999,26.766253,20.450001
