Date,CAT_AC,IBM_AC,MSFT_AC
17-Oct-89,5.15,18.9,0.47
18-Oct-89,5.1,18.81,0.48
19-Oct-89,5.14,19.25,0.51
20-Oct-89,5.09,19.27,0.51
23-Oct-89,5.02,19.14,0.5
24-Oct-89,5.03,19.04,0.49
25-Oct-89,5,18.83,0.48
26-Oct-89,4.91,18.63,0.47
27-Oct-89,4.86,18.46,0.46
30-Oct-89,4.9,18.4,0.48
31-Oct-89,5.02,18.53,0.49
1-Nov-89,4.97,18.49,0.49
2-Nov-89,4.86,18.32,0.46
3-Nov-89,4.78,18.43,0.47
6-Nov-89,4.7,18.08,0.46
7-Nov-89,4.67,18.22,0.49
8-Nov-89,4.81,18.11,0.5
9-Nov-89,4.79,18.22,0.5
10-Nov-89,4.82,18.36,0.51
13-Nov-89,4.92,18.39,0.53
14-Nov-89,4.87,18.34,0.52
15-Nov-89,4.91,18.32,0.53
16-Nov-89,4.91,18.18,0.53
17-Nov-89,5.04,18.55,0.52
20-Nov-89,5.03,18.48,0.52
21-Nov-89,5.04,18.62,0.53
22-Nov-89,5.11,18.74,0.53
24-Nov-89,5.1,18.78,0.53
27-Nov-89,5.18,18.6,0.52
28-Nov-89,5.18,18.5,0.52
29-Nov-89,5.19,18.29,0.51
30-Nov-89,5.14,18.27,0.52
1-Dec-89,5.24,18.18,0.51
4-Dec-89,5.31,18.57,0.52
5-Dec-89,5.23,18.64,0.52
6-Dec-89,5.21,18.46,0.51
7-Dec-89,5.21,18.34,0.51
8-Dec-89,5.26,18.13,0.51
11-Dec-89,5.25,17.99,0.5
12-Dec-89,5.27,18.15,0.5
13-Dec-89,5.31,17.94,0.48
14-Dec-89,5.28,17.8,0.47
15-Dec-89,5.26,17.78,0.46
18-Dec-89,5.22,17.52,0.47
19-Dec-89,5.2,17.73,0.48
20-Dec-89,5.22,17.71,0.5
21-Dec-89,5.05,17.8,0.5
22-Dec-89,4.88,17.85,0.52
26-Dec-89,4.92,17.69,0.51
27-Dec-89,4.96,17.73,0.52
28-Dec-89,5,17.61,0.51
29-Dec-89,5.08,17.61,0.52
2-Jan-90,5.16,18.34,0.53
3-Jan-90,5.22,18.5,0.54
4-Jan-90,5.24,18.71,0.55
5-Jan-90,5.21,18.67,0.54
8-Jan-90,5.18,18.78,0.55
9-Jan-90,5.14,18.6,0.55
10-Jan-90,5.15,18.53,0.53
11-Jan-90,5.15,18.69,0.52
12-Jan-90,5.07,18.32,0.52
15-Jan-90,5.04,18.36,0.52
16-Jan-90,5.03,18.74,0.53
17-Jan-90,4.84,18.5,0.53
18-Jan-90,4.88,18.62,0.57
19-Jan-90,4.86,18.46,0.57
22-Jan-90,4.81,18.08,0.55
23-Jan-90,4.87,18.11,0.54
24-Jan-90,4.92,18.25,0.55
25-Jan-90,4.86,17.94,0.55
26-Jan-90,4.84,18.13,0.55
29-Jan-90,4.82,18.2,0.55
30-Jan-90,4.81,18.2,0.55
31-Jan-90,4.88,18.46,0.56
1-Feb-90,4.89,18.29,0.56
2-Feb-90,4.91,18.41,0.56
5-Feb-90,4.87,18.88,0.57
6-Feb-90,4.85,19.14,0.57
7-Feb-90,4.87,19.54,0.56
8-Feb-90,4.95,19.47,0.57
9-Feb-90,4.92,19.42,0.57
12-Feb-90,4.88,19.16,0.57
13-Feb-90,4.88,19.56,0.57
14-Feb-90,4.89,19.66,0.57
15-Feb-90,4.93,19.66,0.58
16-Feb-90,4.96,19.61,0.59
20-Feb-90,4.94,19.49,0.6
21-Feb-90,5,19.87,0.58
22-Feb-90,5.07,19.56,0.58
23-Feb-90,5.09,19.44,0.59
26-Feb-90,5.21,19.71,0.6
27-Feb-90,5.3,19.66,0.59
28-Feb-90,5.35,19.68,0.59
1-Mar-90,5.32,19.71,0.6
2-Mar-90,5.48,19.87,0.62
5-Mar-90,5.5,19.89,0.63
6-Mar-90,5.53,20.04,0.63
7-Mar-90,5.5,19.99,0.62
8-Mar-90,5.5,20.27,0.64
9-Mar-90,5.47,20.18,0.64
12-Mar-90,5.4,20.42,0.65
13-Mar-90,5.31,20.13,0.64
14-Mar-90,5.31,20.13,0.65
15-Mar-90,5.35,20.27,0.67
16-Mar-90,5.36,20.58,0.69
19-Mar-90,5.42,20.65,0.7
20-Mar-90,5.39,20.46,0.68
21-Mar-90,5.37,20.32,0.68
22-Mar-90,5.35,20.18,0.67
23-Mar-90,5.43,19.89,0.66
26-Mar-90,5.46,19.73,0.67
27-Mar-90,5.43,19.8,0.68
28-Mar-90,5.4,20.06,0.67
29-Mar-90,5.4,20.08,0.66
30-Mar-90,5.39,20.11,0.67
2-Apr-90,5.3,20.06,0.67
3-Apr-90,5.37,20.2,0.7
4-Apr-90,5.35,20.18,0.7
5-Apr-90,5.39,20.11,0.69
6-Apr-90,5.32,20.06,0.69
9-Apr-90,5.31,19.99,0.69
10-Apr-90,5.31,20.06,0.71
11-Apr-90,5.31,20.15,0.73
12-Apr-90,5.3,20.3,0.73
16-Apr-90,5.31,21.01,0.73
17-Apr-90,5.33,21.05,0.75
18-Apr-90,5.26,20.82,0.73
19-Apr-90,5.31,20.68,0.72
20-Apr-90,5.36,20.72,0.71
23-Apr-90,5.37,20.72,0.71
24-Apr-90,5.43,20.63,0.7
25-Apr-90,5.52,20.72,0.7
26-Apr-90,5.54,20.61,0.69
27-Apr-90,5.47,20.34,0.68
30-Apr-90,5.44,20.65,0.7
1-May-90,5.43,20.46,0.69
2-May-90,5.55,20.68,0.7
3-May-90,5.56,20.7,0.71
4-May-90,5.57,21.17,0.74
7-May-90,5.7,21.17,0.77
8-May-90,5.73,21.22,0.76
9-May-90,5.76,21.32,0.76
10-May-90,5.65,21.53,0.78
11-May-90,5.87,21.84,0.79
14-May-90,5.96,21.89,0.79
15-May-90,5.9,22.15,0.78
16-May-90,5.81,22.1,0.78
17-May-90,5.85,22.25,0.78
18-May-90,5.85,22.1,0.82
21-May-90,5.94,22.42,0.85
22-May-90,5.97,22.56,0.86
23-May-90,6,22.75,0.91
24-May-90,6,22.75,0.92
25-May-90,5.99,22.27,0.89
29-May-90,5.99,22.94,0.91
30-May-90,5.98,23.16,0.91
31-May-90,5.94,22.99,0.88
1-Jun-90,5.93,22.9,0.9
4-Jun-90,5.95,23.06,0.92
5-Jun-90,6,23.14,0.88
6-Jun-90,5.99,23.11,0.88
7-Jun-90,5.95,23.11,0.87
8-Jun-90,5.89,22.75,0.88
11-Jun-90,5.84,22.97,0.9
12-Jun-90,5.85,23.04,0.91
13-Jun-90,5.83,23.25,0.92
14-Jun-90,5.85,23.16,0.91
15-Jun-90,5.81,23.06,0.91
18-Jun-90,5.73,22.73,0.9
19-Jun-90,5.7,22.75,0.9
20-Jun-90,5.77,22.61,0.93
21-Jun-90,5.69,22.82,0.93
22-Jun-90,5.63,22.27,0.91
25-Jun-90,5.18,22.34,0.9
26-Jun-90,4.65,22.37,0.9
27-Jun-90,4.63,22.61,0.92
28-Jun-90,4.64,22.54,0.92
29-Jun-90,4.66,22.51,0.91
2-Jul-90,4.7,22.7,0.89
3-Jul-90,4.79,22.54,0.87
5-Jul-90,4.74,22.49,0.87
6-Jul-90,4.69,22.61,0.88
9-Jul-90,4.74,22.8,0.89
10-Jul-90,4.72,22.56,0.89
11-Jul-90,4.81,22.82,0.91
12-Jul-90,4.82,22.99,0.93
13-Jul-90,4.67,23.18,0.94
16-Jul-90,4.76,23.45,0.95
17-Jul-90,4.7,23.14,0.94
18-Jul-90,4.69,22.97,0.91
19-Jul-90,4.68,22.99,0.92
20-Jul-90,4.68,22.54,0.88
23-Jul-90,4.62,22.2,0.87
24-Jul-90,4.55,21.99,0.84
25-Jul-90,4.45,21.99,0.86
26-Jul-90,4.37,21.67,0.83
27-Jul-90,4.28,21.34,0.83
30-Jul-90,4.36,21.48,0.82
31-Jul-90,4.36,21.36,0.8
1-Aug-90,4.39,21.39,0.8
2-Aug-90,4.24,21.03,0.79
3-Aug-90,4.2,20.72,0.76
6-Aug-90,4.03,20.13,0.73
7-Aug-90,4.03,19.96,0.74
8-Aug-90,4.16,19.98,0.76
9-Aug-90,4.22,20.01,0.78
10-Aug-90,4.19,19.76,0.78
13-Aug-90,4.16,20.1,0.78
14-Aug-90,4.22,20.22,0.77
15-Aug-90,4.17,20.35,0.77
16-Aug-90,4.1,20.1,0.74
17-Aug-90,3.98,19.64,0.73
20-Aug-90,4.03,19.81,0.67
21-Aug-90,3.91,19.47,0.65
22-Aug-90,3.83,19.18,0.65
23-Aug-90,3.78,18.77,0.62
24-Aug-90,3.91,19.45,0.69
27-Aug-90,3.99,20.22,0.73
28-Aug-90,3.91,20.08,0.76
29-Aug-90,3.9,20.13,0.73
30-Aug-90,3.81,19.72,0.72
31-Aug-90,3.83,19.74,0.74
4-Sep-90,3.88,19.86,0.75
5-Sep-90,3.94,19.86,0.71
6-Sep-90,3.88,19.84,0.69
7-Sep-90,3.91,20.44,0.7
10-Sep-90,3.88,20.51,0.67
11-Sep-90,3.81,20.83,0.67
12-Sep-90,3.81,20.9,0.69
13-Sep-90,3.81,20.35,0.69
14-Sep-90,3.71,20.22,0.72
17-Sep-90,3.79,20.37,0.73
18-Sep-90,3.8,20.78,0.74
19-Sep-90,3.75,21,0.75
20-Sep-90,3.74,20.9,0.72
21-Sep-90,3.73,20.68,0.73
24-Sep-90,3.7,20.35,0.7
25-Sep-90,3.75,20.61,0.73
26-Sep-90,3.71,20.42,0.73
27-Sep-90,3.71,20.22,0.71
28-Sep-90,3.77,20.61,0.76
1-Oct-90,3.81,21.12,0.81
2-Oct-90,3.87,20.98,0.79
3-Oct-90,3.92,20.8,0.79
4-Oct-90,3.84,20.9,0.77
5-Oct-90,3.77,20.98,0.78
8-Oct-90,3.74,21.22,0.79
9-Oct-90,3.54,20.42,0.76
10-Oct-90,3.48,20.05,0.72
11-Oct-90,3.49,19.57,0.7
12-Oct-90,3.53,19.43,0.69
15-Oct-90,3.55,19.23,0.68
16-Oct-90,3.48,19.25,0.66
17-Oct-90,3.46,19.52,0.68
18-Oct-90,3.63,20.42,0.74
19-Oct-90,3.79,20.85,0.75
22-Oct-90,3.83,20.88,0.77
23-Oct-90,3.88,20.68,0.77
24-Oct-90,3.83,21.05,0.79
25-Oct-90,3.77,20.95,0.78
26-Oct-90,3.63,20.71,0.76
29-Oct-90,3.59,20.54,0.75
30-Oct-90,3.61,20.61,0.77
31-Oct-90,3.66,20.44,0.77
1-Nov-90,3.6,20.78,0.76
2-Nov-90,3.72,21,0.78
5-Nov-90,3.64,21.14,0.79
6-Nov-90,3.64,21.14,0.77
7-Nov-90,3.58,20.87,0.77
8-Nov-90,3.57,21.07,0.76
9-Nov-90,3.69,21.6,0.78
12-Nov-90,3.88,22.14,0.83
13-Nov-90,3.87,21.95,0.83
14-Nov-90,3.92,22.24,0.84
15-Nov-90,3.87,22.07,0.82
16-Nov-90,3.86,22.26,0.82
19-Nov-90,3.92,22.49,0.84
20-Nov-90,3.86,22.22,0.82
21-Nov-90,3.81,22.36,0.83
23-Nov-90,3.54,22.07,0.83
26-Nov-90,3.6,22.31,0.85
27-Nov-90,3.65,22.24,0.86
28-Nov-90,3.63,22.02,0.85
29-Nov-90,3.59,21.95,0.86
30-Nov-90,3.69,22.26,0.87
3-Dec-90,3.82,22.22,0.89
4-Dec-90,3.85,22.49,0.9
5-Dec-90,3.95,22.46,0.91
6-Dec-90,4.01,21.85,0.9
7-Dec-90,4.05,22.04,0.89
10-Dec-90,4.12,22.22,0.89
11-Dec-90,4.05,22.12,0.87
12-Dec-90,4.15,22.41,0.87
13-Dec-90,4.11,22.12,0.88
14-Dec-90,4.05,21.8,0.89
17-Dec-90,4.01,21.85,0.89
18-Dec-90,4.12,22.24,0.91
19-Dec-90,4.21,22.09,0.9
20-Dec-90,4.32,22.29,0.91
21-Dec-90,4.23,22.31,0.91
24-Dec-90,4.19,22.31,0.91
26-Dec-90,4.18,22.24,0.9
27-Dec-90,4.18,22.26,0.9
28-Dec-90,4.19,22.22,0.9
31-Dec-90,4.22,22.14,0.91
2-Jan-91,4.19,21.97,0.9
3-Jan-91,4.12,22.04,0.91
4-Jan-91,4.05,21.97,0.91
7-Jan-91,4,21.6,0.9
8-Jan-91,4.07,21.36,0.88
9-Jan-91,4.02,20.94,0.89
10-Jan-91,4.09,21.24,0.94
11-Jan-91,4.13,21.19,0.94
14-Jan-91,4.12,20.92,0.92
15-Jan-91,4.15,21.07,0.94
16-Jan-91,3.94,21.38,0.99
17-Jan-91,4.12,22.68,1.01
18-Jan-91,4.02,23.05,1.03
21-Jan-91,4.02,23.44,1.08
22-Jan-91,3.88,23.12,1.07
23-Jan-91,3.97,23.37,1.07
24-Jan-91,4.18,23.71,1.09
25-Jan-91,4.23,24.03,1.08
28-Jan-91,4.34,24.35,1.11
29-Jan-91,4.43,24.4,1.11
30-Jan-91,4.5,24.89,1.16
31-Jan-91,4.5,24.84,1.18
1-Feb-91,4.46,24.86,1.2
4-Feb-91,4.53,25.2,1.19
5-Feb-91,4.6,25.42,1.22
6-Feb-91,4.51,25.7,1.27
7-Feb-91,4.38,25.42,1.24
8-Feb-91,4.33,25.62,1.25
11-Feb-91,4.42,26.19,1.25
12-Feb-91,4.51,26.26,1.24
13-Feb-91,4.55,26.64,1.27
14-Feb-91,4.59,26.71,1.21
15-Feb-91,4.62,27.18,1.24
19-Feb-91,4.68,27.6,1.23
20-Feb-91,4.58,27.28,1.24
21-Feb-91,4.5,26.81,1.2
22-Feb-91,4.49,26.36,1.23
25-Feb-91,4.58,26.44,1.24
26-Feb-91,4.54,25.67,1.22
27-Feb-91,4.84,25.89,1.27
28-Feb-91,4.94,25.47,1.25
1-Mar-91,4.97,25.92,1.27
4-Mar-91,5.02,25.84,1.29
5-Mar-91,5.12,26.41,1.34
6-Mar-91,4.96,26.29,1.29
7-Mar-91,4.95,26.21,1.25
8-Mar-91,4.95,25.97,1.23
11-Mar-91,5.02,25.55,1.19
12-Mar-91,4.93,25.13,1.15
13-Mar-91,4.96,25.55,1.21
14-Mar-91,4.95,25.35,1.18
15-Mar-91,4.82,25.05,1.16
18-Mar-91,4.71,25.3,1.19
19-Mar-91,4.55,22.78,1.19
20-Mar-91,4.53,22.58,1.19
21-Mar-91,4.46,22.13,1.14
22-Mar-91,4.36,22.08,1.13
25-Mar-91,4.43,22.45,1.18
26-Mar-91,4.42,22.53,1.27
27-Mar-91,4.4,22.33,1.3
28-Mar-91,4.33,22.53,1.28
1-Apr-91,4.29,22.21,1.28
2-Apr-91,4.34,22.41,1.35
3-Apr-91,4.38,22.38,1.37
4-Apr-91,4.41,22.45,1.37
5-Apr-91,4.29,22.28,1.32
8-Apr-91,4.35,22.36,1.34
9-Apr-91,4.29,22.01,1.33
10-Apr-91,4.24,22.01,1.29
11-Apr-91,4.27,21.89,1.34
12-Apr-91,4.24,21.47,1.29
15-Apr-91,4.24,21.14,1.37
16-Apr-91,4.51,21.61,1.35
17-Apr-91,4.5,21.74,1.34
18-Apr-91,4.59,21.71,1.32
19-Apr-91,4.5,21.66,1.29
22-Apr-91,4.46,21.47,1.23
23-Apr-91,4.43,21.44,1.22
24-Apr-91,4.39,21.42,1.24
25-Apr-91,4.34,21.37,1.21
26-Apr-91,4.32,21.24,1.21
29-Apr-91,4.31,20.75,1.18
30-Apr-91,4.33,20.38,1.19
1-May-91,4.43,20.58,1.21
2-May-91,4.49,20.95,1.21
3-May-91,4.57,20.5,1.22
6-May-91,4.53,20.69,1.24
7-May-91,4.62,20.39,1.22
8-May-91,4.68,20.77,1.24
9-May-91,4.75,21.19,1.27
10-May-91,4.72,20.69,1.24
13-May-91,4.67,21.19,1.24
14-May-91,4.61,21.22,1.22
15-May-91,4.53,20.57,1.18
16-May-91,4.55,20.84,1.2
17-May-91,4.55,20.77,1.19
20-May-91,4.5,20.67,1.19
21-May-91,4.38,20.32,1.23
22-May-91,4.26,20.94,1.28
23-May-91,4.22,20.94,1.32
24-May-91,4.21,21.02,1.32
28-May-91,4.33,21.04,1.33
29-May-91,4.33,20.84,1.33
30-May-91,4.47,20.89,1.33
31-May-91,4.71,21.24,1.32
3-Jun-91,4.87,21.29,1.35
4-Jun-91,4.81,21.02,1.36
5-Jun-91,4.72,20.67,1.35
6-Jun-91,4.7,20.62,1.34
7-Jun-91,4.72,20.42,1.33
10-Jun-91,4.74,20.49,1.33
11-Jun-91,4.78,20.47,1.33
12-Jun-91,4.71,20.32,1.34
13-Jun-91,4.67,20.14,1.34
14-Jun-91,4.72,20.09,1.37
17-Jun-91,4.7,19.92,1.37
18-Jun-91,4.63,20.19,1.34
19-Jun-91,4.5,20.22,1.24
20-Jun-91,4.48,19.84,1.21
21-Jun-91,4.55,19.94,1.23
24-Jun-91,4.42,19.69,1.18
25-Jun-91,4.45,19.89,1.19
26-Jun-91,4.55,19.74,1.21
27-Jun-91,4.59,19.54,1.23
28-Jun-91,4.49,19.44,1.23
1-Jul-91,4.53,19.69,1.29
2-Jul-91,4.53,19.84,1.23
3-Jul-91,4.43,19.64,1.16
5-Jul-91,4.41,19.74,1.11
8-Jul-91,4.34,20.12,1.21
9-Jul-91,4.29,19.92,1.23
10-Jul-91,4.3,19.77,1.18
11-Jul-91,4.3,19.67,1.2
12-Jul-91,4.37,19.89,1.23
15-Jul-91,4.42,19.87,1.26
16-Jul-91,4.36,19.34,1.22
17-Jul-91,4.37,19.27,1.22
18-Jul-91,4.43,19.67,1.21
19-Jul-91,4.51,20.12,1.22
22-Jul-91,4.58,20.42,1.22
23-Jul-91,4.53,20.14,1.2
24-Jul-91,4.45,20.17,1.18
25-Jul-91,4.53,20.12,1.19
26-Jul-91,4.46,20.12,1.28
29-Jul-91,4.51,20.29,1.27
30-Jul-91,4.54,20.34,1.31
31-Jul-91,4.5,20.27,1.33
1-Aug-91,4.52,20.27,1.32
2-Aug-91,4.54,20.09,1.32
5-Aug-91,4.46,20.22,1.3
6-Aug-91,4.49,20.34,1.34
7-Aug-91,4.49,20.06,1.37
8-Aug-91,4.52,20.11,1.43
9-Aug-91,4.47,20.03,1.46
12-Aug-91,4.45,19.98,1.5
13-Aug-91,4.38,20.06,1.49
14-Aug-91,4.37,19.96,1.49
15-Aug-91,4.34,19.93,1.47
16-Aug-91,4.29,19.55,1.48
19-Aug-91,4.15,19.25,1.45
20-Aug-91,4.18,19.4,1.45
21-Aug-91,4.29,19.37,1.52
22-Aug-91,4.31,19.12,1.52
23-Aug-91,4.42,19.22,1.54
26-Aug-91,4.37,19.27,1.54
27-Aug-91,4.35,19.3,1.53
28-Aug-91,4.39,19.15,1.55
29-Aug-91,4.36,19.35,1.55
30-Aug-91,4.35,19.63,1.54
3-Sep-91,4.31,19.86,1.5
4-Sep-91,4.26,19.98,1.49
5-Sep-91,4.27,19.91,1.45
6-Sep-91,4.28,20.13,1.46
9-Sep-91,4.26,20.46,1.46
10-Sep-91,4.23,20.18,1.44
11-Sep-91,4.22,20.54,1.48
12-Sep-91,4.21,21.07,1.55
13-Sep-91,4.14,20.84,1.5
16-Sep-91,4.21,20.99,1.5
17-Sep-91,4.19,21.25,1.53
18-Sep-91,4.2,21.35,1.53
19-Sep-91,4.19,21.25,1.56
20-Sep-91,4.19,21.12,1.56
23-Sep-91,4.14,21.2,1.53
24-Sep-91,4.18,21.45,1.59
25-Sep-91,4.19,21.27,1.58
26-Sep-91,4.07,21.25,1.61
27-Sep-91,4.11,20.72,1.59
30-Sep-91,4.09,20.99,1.61
1-Oct-91,4.05,20.79,1.6
2-Oct-91,4.07,20.49,1.57
3-Oct-91,4.07,20.06,1.58
4-Oct-91,4.07,19.91,1.59
7-Oct-91,4.14,20.03,1.6
8-Oct-91,4.22,19.86,1.61
9-Oct-91,4.12,19.7,1.62
10-Oct-91,4.13,20.21,1.62
11-Oct-91,4.11,20.23,1.62
14-Oct-91,4.15,20.51,1.67
15-Oct-91,4.16,21.12,1.65
16-Oct-91,4.25,20.59,1.64
17-Oct-91,4.38,20.23,1.61
18-Oct-91,4.48,20.34,1.62
21-Oct-91,4.5,20.31,1.64
22-Oct-91,4.52,19.96,1.65
23-Oct-91,4.49,19.96,1.63
24-Oct-91,4.42,19.91,1.63
25-Oct-91,4.38,19.86,1.62
28-Oct-91,4.42,19.91,1.63
29-Oct-91,4.39,20.03,1.64
30-Oct-91,4.4,20.31,1.71
31-Oct-91,4.42,19.91,1.69
1-Nov-91,4.35,19.93,1.67
4-Nov-91,4.47,19.9,1.64
5-Nov-91,4.45,19.82,1.69
6-Nov-91,4.43,19.82,1.72
7-Nov-91,4.47,20.49,1.71
8-Nov-91,4.46,20.56,1.72
11-Nov-91,4.42,20.54,1.76
12-Nov-91,4.42,20.38,1.8
13-Nov-91,4.42,20.28,1.82
14-Nov-91,4.14,20.51,1.79
15-Nov-91,4.07,19.74,1.71
18-Nov-91,3.99,19.95,1.76
19-Nov-91,3.93,19.79,1.74
20-Nov-91,3.86,19.59,1.74
21-Nov-91,3.81,19.56,1.76
22-Nov-91,3.75,19.44,1.73
25-Nov-91,3.66,19.51,1.73
26-Nov-91,3.59,20.08,1.71
27-Nov-91,3.67,19.33,1.72
29-Nov-91,3.8,18.97,1.76
2-Dec-91,4,18.92,1.83
3-Dec-91,3.87,18.72,1.83
4-Dec-91,3.86,18.46,1.84
5-Dec-91,3.79,18.51,1.84
6-Dec-91,3.66,18.26,1.88
9-Dec-91,3.65,17.46,1.84
10-Dec-91,3.63,17.69,1.84
11-Dec-91,3.59,18,1.82
12-Dec-91,3.72,18.18,1.84
13-Dec-91,3.73,18.05,1.84
16-Dec-91,3.73,17.82,1.84
17-Dec-91,3.69,17.54,1.84
18-Dec-91,3.64,17.69,1.86
19-Dec-91,3.59,17.41,1.85
20-Dec-91,3.61,17.59,1.86
23-Dec-91,3.82,18.1,1.93
24-Dec-91,3.87,18.1,1.92
26-Dec-91,4,18.1,1.95
27-Dec-91,3.92,18.33,1.99
30-Dec-91,3.94,18.54,2
31-Dec-91,4.04,18.26,2.01
2-Jan-92,4.02,18.51,2.06
3-Jan-92,4.01,18.54,2.04
6-Jan-92,4.02,18.92,2.1
7-Jan-92,4.04,19.41,2.17
8-Jan-92,4.02,18.95,2.24
9-Jan-92,4.02,18.72,2.3
10-Jan-92,3.97,18.64,2.26
13-Jan-92,3.85,18.51,2.29
14-Jan-92,3.94,18.95,2.32
15-Jan-92,4.17,19.56,2.37
16-Jan-92,4.36,19.59,2.31
17-Jan-92,4.39,19.77,2.28
20-Jan-92,4.46,19.54,2.21
21-Jan-92,4.32,19.05,2.15
22-Jan-92,4.34,19.61,2.27
23-Jan-92,4.34,19.18,2.26
24-Jan-92,4.32,19.1,2.25
27-Jan-92,4.39,19.23,2.18
28-Jan-92,4.32,19.13,2.18
29-Jan-92,4.29,18.85,2.25
30-Jan-92,4.32,18.82,2.23
31-Jan-92,4.32,18.46,2.17
3-Feb-92,4.32,18.74,2.26
4-Feb-92,4.42,18.92,2.25
5-Feb-92,4.45,18.72,2.3
6-Feb-92,4.53,18.68,2.28
7-Feb-92,4.39,18.55,2.27
10-Feb-92,4.61,18.66,2.25
11-Feb-92,4.55,18.76,2.21
12-Feb-92,4.69,19.15,2.27
13-Feb-92,4.64,18.87,2.21
14-Feb-92,4.68,18.66,2.14
18-Feb-92,4.74,18.63,2.13
19-Feb-92,4.87,18.63,2.08
20-Feb-92,4.83,18.66,2.12
21-Feb-92,4.69,18.68,2.07
24-Feb-92,4.76,18.58,2.07
25-Feb-92,4.62,18.35,2.09
26-Feb-92,4.66,18.35,2.2
27-Feb-92,4.54,18.24,2.25
28-Feb-92,4.52,18.06,2.23
2-Mar-92,4.71,18.19,2.22
3-Mar-92,4.67,18.35,2.22
4-Mar-92,4.72,18.16,2.21
5-Mar-92,4.61,18.01,2.19
6-Mar-92,4.58,17.96,2.13
9-Mar-92,4.54,18.16,2.15
10-Mar-92,4.46,18.27,2.2
11-Mar-92,4.42,18.24,2.17
12-Mar-92,4.39,18.53,2.19
13-Mar-92,4.53,18.63,2.18
16-Mar-92,4.5,18.45,2.24
17-Mar-92,4.45,18.21,2.31
18-Mar-92,4.59,18.19,2.28
19-Mar-92,4.59,17.85,2.3
20-Mar-92,4.6,17.9,2.32
23-Mar-92,4.58,17.8,2.32
24-Mar-92,4.54,17.72,2.3
25-Mar-92,4.62,17.7,2.32
26-Mar-92,4.69,17.49,2.26
27-Mar-92,4.62,17.31,2.19
30-Mar-92,4.66,17.33,2.17
31-Mar-92,4.62,17.36,2.14
1-Apr-92,4.57,17.23,2.18
2-Apr-92,4.55,17.1,2.11
3-Apr-92,4.64,16.99,2.12
6-Apr-92,4.62,17.28,2.19
7-Apr-92,4.57,17.12,2.09
8-Apr-92,4.44,17.64,2.12
9-Apr-92,4.44,17.7,2.17
10-Apr-92,4.5,17.88,2.09
13-Apr-92,4.57,18.19,2.12
14-Apr-92,4.59,18.35,2.11
15-Apr-92,5,18.4,2.33
16-Apr-92,4.96,18.42,2.3
20-Apr-92,5.19,18.61,2.13
21-Apr-92,5.08,18.71,2.1
22-Apr-92,5.26,18.73,2.12
23-Apr-92,5.26,18.55,2.09
24-Apr-92,5.25,18.32,2.03
27-Apr-92,5.16,18.32,2.04
28-Apr-92,5.17,18.4,1.97
29-Apr-92,5.19,18.32,2.01
30-Apr-92,5.21,18.87,1.99
1-May-92,5.13,18.84,2.05
4-May-92,5.21,19.23,2.06
5-May-92,4.96,19.51,2.1
6-May-92,5.19,19.41,2.09
7-May-92,5.16,19.75,2.08
8-May-92,5.15,19.61,2.07
11-May-92,5.32,19.77,2.06
12-May-92,5.29,19.69,2.06
13-May-92,5.23,19.45,2.04
14-May-92,5.24,19.32,2
15-May-92,5.15,19.3,1.99
18-May-92,5.19,19.11,2.04
19-May-92,5.28,19.48,2.07
20-May-92,5.37,19.3,2.11
21-May-92,5.51,19.27,2.11
22-May-92,5.44,19.32,2.09
26-May-92,5.52,19.06,2.09
27-May-92,5.53,19.14,2.08
28-May-92,5.53,19.19,2.15
29-May-92,5.6,19.11,2.18
1-Jun-92,5.68,19.09,2.24
2-Jun-92,5.73,19.09,2.22
3-Jun-92,5.72,18.9,2.22
4-Jun-92,5.66,18.74,2.21
5-Jun-92,5.54,19.03,2.18
8-Jun-92,5.53,19.17,2.13
9-Jun-92,5.53,19.09,2.08
10-Jun-92,5.45,18.98,2.03
11-Jun-92,5.26,19.38,1.95
12-Jun-92,5.25,19.59,2.03
15-Jun-92,5.25,19.82,2.05
16-Jun-92,5.22,19.61,1.97
17-Jun-92,4.97,19.51,1.96
18-Jun-92,5.03,19.9,1.96
19-Jun-92,5.06,20.01,1.99
22-Jun-92,4.94,20.06,2.01
23-Jun-92,4.99,20.19,1.99
24-Jun-92,4.97,20.56,1.96
25-Jun-92,4.82,20.45,1.9
26-Jun-92,4.77,20.48,1.81
29-Jun-92,4.91,20.77,1.96
30-Jun-92,4.99,20.61,1.9
1-Jul-92,4.88,20.69,1.95
2-Jul-92,4.82,20.4,1.89
6-Jul-92,4.77,20.67,1.88
7-Jul-92,4.7,20.38,1.84
8-Jul-92,4.65,20.61,1.86
9-Jul-92,4.86,20.53,1.87
10-Jul-92,4.99,20.56,1.88
13-Jul-92,4.96,20.61,1.9
14-Jul-92,4.99,20.61,1.93
15-Jul-92,5.12,20.9,1.94
16-Jul-92,5.21,21.11,1.96
17-Jul-92,5.09,20.01,1.9
20-Jul-92,5,19.56,1.88
21-Jul-92,4.97,19.75,1.94
22-Jul-92,4.88,19.48,1.9
23-Jul-92,4.88,19.53,1.92
24-Jul-92,5.02,19.53,1.97
27-Jul-92,5.09,19.45,1.98
28-Jul-92,5.12,19.75,2
29-Jul-92,5.15,19.88,2
30-Jul-92,5.15,20.09,1.98
31-Jul-92,5.14,19.96,1.97
3-Aug-92,5.09,19.98,2
